GEOID,STATE,STATE_NAME,COUNTY,COUNTY_NAME,pov_idx,lbr_idx,haz_idx,tcost_idx,trans_idx
34023005800,34,New Jersey,23,Middlesex,15,34,20,89,91
34023006800,34,New Jersey,23,Middlesex,49,22,38,80,72
34023008300,34,New Jersey,23,Middlesex,53,37,58,84,76
34023009300,34,New Jersey,23,Middlesex,8,49,,93,78
34025803400,34,New Jersey,25,Monmouth,19,22,64,79,66
34025805800,34,New Jersey,25,Monmouth,29,38,69,87,72
34025806000,34,New Jersey,25,Monmouth,63,66,77,87,81
34025807003,34,New Jersey,25,Monmouth,10,34,62,88,72
34025807300,34,New Jersey,25,Monmouth,4,11,66,86,80
34025807600,34,New Jersey,25,Monmouth,9,35,69,84,72
34025808100,34,New Jersey,25,Monmouth,65,44,73,84,70
34025810900,34,New Jersey,25,Monmouth,54,64,45,80,56
34027044800,34,New Jersey,27,Morris,79,58,45,81,70
34027044900,34,New Jersey,27,Morris,70,54,67,77,64
34027045000,34,New Jersey,27,Morris,42,54,53,84,61
34027045100,34,New Jersey,27,Morris,70,49,58,79,59
34029715000,34,New Jersey,29,Ocean,25,48,74,72,63
34029715200,34,New Jersey,29,Ocean,13,44,70,69,74
34029715402,34,New Jersey,29,Ocean,4,14,54,82,81
34029715500,34,New Jersey,29,Ocean,11,50,76,62,71
34029715600,34,New Jersey,29,Ocean,7,29,70,71,73
34029715800,34,New Jersey,29,Ocean,19,46,78,65,60
34029720101,34,New Jersey,29,Ocean,32,14,82,79,69
34029720102,34,New Jersey,29,Ocean,51,4,82,82,71
34029720202,34,New Jersey,29,Ocean,71,17,80,81,75
34029731101,34,New Jersey,29,Ocean,55,41,86,71,51
34029731205,34,New Jersey,29,Ocean,57,21,84,73,55
34031124601,34,New Jersey,31,Passaic,67,35,26,90,89
34031125100,34,New Jersey,31,Passaic,28,15,16,95,94
34031175200,34,New Jersey,31,Passaic,3,14,12,97,95
34031175301,34,New Jersey,31,Passaic,5,34,,97,96
34031175402,34,New Jersey,31,Passaic,3,13,,93,91
34031175900,34,New Jersey,31,Passaic,7,11,8,93,93
34031181500,34,New Jersey,31,Passaic,3,0,21,96,95
34031181800,34,New Jersey,31,Passaic,1,1,17,95,92
34031182302,34,New Jersey,31,Passaic,4,4,,95,96
34031182500,34,New Jersey,31,Passaic,32,32,24,91,91
34031182800,34,New Jersey,31,Passaic,29,27,12,95,92
34031182900,34,New Jersey,31,Passaic,5,25,15,93,80
34031183200,34,New Jersey,31,Passaic,8,17,16,93,81
34031203600,34,New Jersey,31,Passaic,48,34,35,89,90
34031264200,34,New Jersey,31,Passaic,2,2,,93,94
34033020600,34,New Jersey,33,Salem,70,20,56,51,45
34033022100,34,New Jersey,33,Salem,9,15,76,67,41
34035051100,34,New Jersey,35,Somerset,79,67,36,87,81
34035051200,34,New Jersey,35,Somerset,40,42,45,84,79
34035051700,34,New Jersey,35,Somerset,69,58,27,86,77
34037371200,34,New Jersey,37,Sussex,30,31,56,80,57
34039031100,34,New Jersey,39,Union,26,29,1,94,93
34039031200,34,New Jersey,39,Union,29,27,2,94,94
34039031602,34,New Jersey,39,Union,25,50,,92,94
34039032400,34,New Jersey,39,Union,37,13,12,87,89
34039035300,34,New Jersey,39,Union,39,25,4,91,90
34039035400,34,New Jersey,39,Union,80,31,3,80,81
34039036000,34,New Jersey,39,Union,75,41,12,88,77
34039039000,34,New Jersey,39,Union,24,27,19,89,82
34039039300,34,New Jersey,39,Union,7,28,22,90,81
34039039800,34,New Jersey,39,Union,29,23,46,88,89
34039039900,34,New Jersey,39,Union,28,0,,93,82
34041030700,34,New Jersey,41,Warren,21,10,28,75,57
35001000124,35,New Mexico,1,Bernalillo,12,27,35,75,83
35001001200,35,New Mexico,1,Bernalillo,10,37,51,47,76
35001001600,35,New Mexico,1,Bernalillo,35,85,28,72,82
35001002100,35,New Mexico,1,Bernalillo,21,93,13,81,79
35001002500,35,New Mexico,1,Bernalillo,9,39,41,49,81
35001002700,35,New Mexico,1,Bernalillo,28,76,22,60,86
35001003400,35,New Mexico,1,Bernalillo,4,17,16,76,88
35001003736,35,New Mexico,1,Bernalillo,25,30,,58,83
35001004001,35,New Mexico,1,Bernalillo,14,13,81,28,71
35001004300,35,New Mexico,1,Bernalillo,21,42,50,38,71
35001004736,35,New Mexico,1,Bernalillo,15,16,,38,85
35001004741,35,New Mexico,1,Bernalillo,23,43,,46,53
35001004744,35,New Mexico,1,Bernalillo,88,67,,14,39
35001940600,35,New Mexico,1,Bernalillo,34,7,,11,19
35005000700,35,New Mexico,5,Chaves,30,33,71,10,0
35005001101,35,New Mexico,5,Chaves,10,20,,7,53
35005001300,35,New Mexico,5,Chaves,34,16,85,7,37
35006946100,35,New Mexico,6,Cibola,8,3,,3,29
35006974400,35,New Mexico,6,Cibola,14,19,65,5,0
35007950500,35,New Mexico,7,Colfax,30,28,97,1,0
35009000400,35,New Mexico,9,Curry,12,22,75,18,0
35009000603,35,New Mexico,9,Curry,26,44,,8,68
35013000102,35,New Mexico,13,Do?a Ana,44,29,49,10,15
35013000500,35,New Mexico,13,Do?a Ana,19,33,10,29,0
35013001000,35,New Mexico,13,Do?a Ana,13,6,74,18,0
35013001303,35,New Mexico,13,Do?a Ana,33,48,78,3,10
35013001500,35,New Mexico,13,Do?a Ana,36,25,84,2,0
35013001701,35,New Mexico,13,Do?a Ana,20,60,73,2,50
35013001705,35,New Mexico,13,Do?a Ana,4,6,77,3,55
35015000100,35,New Mexico,15,Eddy,30,17,27,61,15
35015000800,35,New Mexico,15,Eddy,31,25,76,43,62
35017964400,35,New Mexico,17,Grant,12,13,,13,37
35023970200,35,New Mexico,23,Hidalgo,29,17,,3,0
35025000300,35,New Mexico,25,Lea,18,12,72,48,80
35029000500,35,New Mexico,29,Luna,9,20,84,0,19
35031943902,35,New Mexico,31,McKinley,8,11,,0,0
35031945200,35,New Mexico,31,McKinley,8,34,89,0,0
35031946000,35,New Mexico,31,McKinley,4,1,99,0,23
35037958601,35,New Mexico,37,Quay,41,36,69,0,0
35039000300,35,New Mexico,39,Rio Arriba,31,26,96,2,9
35039941000,35,New Mexico,39,Rio Arriba,21,11,47,1,0
35041000300,35,New Mexico,41,Roosevelt,43,37,79,4,0
35043940500,35,New Mexico,43,Sandoval,18,16,81,34,68
35043940900,35,New Mexico,43,Sandoval,0,1,98,30,63
35045000401,35,New Mexico,45,San Juan,26,28,18,29,50
35045000402,35,New Mexico,45,San Juan,26,30,10,48,49
35045000705,35,New Mexico,45,San Juan,13,45,,24,63
35045943000,35,New Mexico,45,San Juan,10,6,86,14,57
35045943201,35,New Mexico,45,San Juan,9,4,,18,50
35049001002,35,New Mexico,49,Santa Fe,7,26,40,70,61
35049001103,35,New Mexico,49,Santa Fe,28,39,65,59,33
35049001202,35,New Mexico,49,Santa Fe,3,24,61,70,57
35049001302,35,New Mexico,49,Santa Fe,7,69,,73,66
35049001304,35,New Mexico,49,Santa Fe,81,43,,39,43
35051962300,35,New Mexico,51,Sierra,10,23,,2,0
35051962401,35,New Mexico,51,Sierra,34,38,,0,13
35055952300,35,New Mexico,55,Taos,14,38,99,3,0
35057963202,35,New Mexico,57,Torrance,21,16,88,21,11
35057963600,35,New Mexico,57,Torrance,16,4,,22,66
35061970401,35,New Mexico,61,Valencia,21,20,69,27,39
35061971000,35,New Mexico,61,Valencia,59,24,88,19,48
35061971300,35,New Mexico,61,Valencia,17,12,,25,71
35061971400,35,New Mexico,61,Valencia,60,52,,17,0
36001000200,36,New York,1,Albany,3,14,14,90,87
36001001100,36,New York,1,Albany,4,2,6,89,57
36001002100,36,New York,1,Albany,24,31,28,85,65
36001002300,36,New York,1,Albany,13,50,29,91,91
36001002500,36,New York,1,Albany,10,13,18,93,90
36001002600,36,New York,1,Albany,30,43,25,81,77
36003950700,36,New York,3,Allegany,33,37,98,13,0
36003950800,36,New York,3,Allegany,61,62,98,14,16
36005001900,36,New York,5,Bronx,4,11,,96,96
36005002300,36,New York,5,Bronx,2,4,4,99,99
36005002500,36,New York,5,Bronx,1,11,5,99,99
36005002701,36,New York,5,Bronx,3,15,4,99,99
36005002702,36,New York,5,Bronx,1,10,6,99,98
36005002800,36,New York,5,Bronx,77,51,7,98,97
36005003500,36,New York,5,Bronx,7,6,7,99,98
36005003900,36,New York,5,Bronx,10,16,5,98,98
36005004100,36,New York,5,Bronx,2,8,5,99,99
36005004300,36,New York,5,Bronx,3,13,5,98,98
36005005001,36,New York,5,Bronx,8,15,,99,99
36005005100,36,New York,5,Bronx,6,5,,98,97
36005005200,36,New York,5,Bronx,3,6,6,97,97
36005005902,36,New York,5,Bronx,18,23,4,99,99
36005006100,36,New York,5,Bronx,46,31,5,99,98
36005006300,36,New York,5,Bronx,12,26,,97,96
36005006500,36,New York,5,Bronx,3,18,5,97,96
36005006700,36,New York,5,Bronx,3,6,5,99,99
36005007100,36,New York,5,Bronx,14,21,9,97,97
36005007500,36,New York,5,Bronx,10,20,8,98,98
36005008700,36,New York,5,Bronx,12,17,8,98,98
36005008900,36,New York,5,Bronx,2,7,7,99,98
36005009000,36,New York,5,Bronx,7,14,33,91,90
36005009300,36,New York,5,Bronx,11,7,,95,94
36005009600,36,New York,5,Bronx,23,13,,92,89
36005011502,36,New York,5,Bronx,1,5,8,97,97
36005011700,36,New York,5,Bronx,3,3,,96,94
36005011900,36,New York,5,Bronx,6,10,7,99,98
36005012101,36,New York,5,Bronx,3,35,9,98,98
36005012102,36,New York,5,Bronx,3,17,5,99,98
36005012300,36,New York,5,Bronx,2,15,7,96,97
36005012701,36,New York,5,Bronx,7,4,7,98,97
36005012901,36,New York,5,Bronx,2,6,7,99,98
36005013100,36,New York,5,Bronx,11,18,8,98,98
36005014100,36,New York,5,Bronx,21,17,6,99,99
36005014500,36,New York,5,Bronx,1,2,5,99,98
36005014900,36,New York,5,Bronx,5,3,5,98,98
36005015700,36,New York,5,Bronx,6,5,6,96,97
36005016100,36,New York,5,Bronx,3,8,6,97,98
36005016500,36,New York,5,Bronx,7,4,3,97,95
36005016700,36,New York,5,Bronx,12,12,7,97,96
36005017500,36,New York,5,Bronx,3,7,4,99,99
36005017701,36,New York,5,Bronx,3,5,,97,98
36005018102,36,New York,5,Bronx,9,34,,99,99
36005018301,36,New York,5,Bronx,13,16,,99,99
36005018900,36,New York,5,Bronx,5,5,4,98,98
36005019300,36,New York,5,Bronx,2,6,2,99,98
36005019500,36,New York,5,Bronx,19,21,3,99,99
36005019700,36,New York,5,Bronx,6,17,3,99,99
36005019900,36,New York,5,Bronx,9,17,3,99,99
36005020100,36,New York,5,Bronx,6,22,2,97,97
36005020501,36,New York,5,Bronx,13,21,,99,98
36005020502,36,New York,5,Bronx,3,12,,98,98
36005021502,36,New York,5,Bronx,5,7,3,99,99
36005023100,36,New York,5,Bronx,2,2,1,96,96
36005024300,36,New York,5,Bronx,4,7,3,99,99
36005024501,36,New York,5,Bronx,9,4,,99,99
36005024502,36,New York,5,Bronx,2,7,,98,99
36005024700,36,New York,5,Bronx,11,33,2,97,97
36005025100,36,New York,5,Bronx,10,20,3,97,98
36005025500,36,New York,5,Bronx,3,13,4,99,99
36005025700,36,New York,5,Bronx,7,10,2,86,96
36005028400,36,New York,5,Bronx,4,0,12,89,88
36005036100,36,New York,5,Bronx,2,4,7,99,98
36005036502,36,New York,5,Bronx,1,2,4,97,97
36005037504,36,New York,5,Bronx,2,4,,97,97
36005038302,36,New York,5,Bronx,1,4,,99,98
36005038500,36,New York,5,Bronx,1,8,4,99,98
36005038900,36,New York,5,Bronx,8,13,3,98,98
36005039100,36,New York,5,Bronx,4,22,5,98,98
36005039300,36,New York,5,Bronx,2,10,4,99,99
36005039500,36,New York,5,Bronx,11,10,,96,95
36005043100,36,New York,5,Bronx,16,27,3,99,99
36005046201,36,New York,5,Bronx,61,37,1,96,96
36005046202,36,New York,5,Bronx,31,19,2,93,94
36007000200,36,New York,7,Broome,10,4,57,60,59
36007000400,36,New York,7,Broome,19,47,34,52,55
36007000500,36,New York,7,Broome,4,9,32,62,56
36007013400,36,New York,7,Broome,36,35,65,45,31
36007013500,36,New York,7,Broome,6,17,9,58,40
36007013900,36,New York,7,Broome,18,20,41,54,23
36009960600,36,New York,9,Cattaraugus,41,45,98,11,29
36009961600,36,New York,9,Cattaraugus,21,57,63,22,18
36009961700,36,New York,9,Cattaraugus,8,22,42,35,12
36011041300,36,New York,11,Cayuga,24,39,61,43,44
36013030500,36,New York,13,Chautauqua,1,1,27,50,55
36013035400,36,New York,13,Chautauqua,10,18,78,27,38
36013035500,36,New York,13,Chautauqua,21,40,78,23,39
36013035600,36,New York,13,Chautauqua,26,43,84,19,16
36013035700,36,New York,13,Chautauqua,21,52,81,23,25
36013035800,36,New York,13,Chautauqua,64,85,92,19,14
36013037300,36,New York,13,Chautauqua,42,62,79,13,22
36015000600,36,New York,15,Chemung,4,28,43,55,81
36015000700,36,New York,15,Chemung,2,2,24,61,66
36015001000,36,New York,15,Chemung,4,10,55,49,79
36017970400,36,New York,17,Chenango,12,20,,35,22
36019101300,36,New York,19,Clinton,22,39,36,58,57
36019101600,36,New York,19,Clinton,12,21,89,40,59
36021001200,36,New York,21,Columbia,17,23,,69,40
36021001300,36,New York,21,Columbia,33,11,,70,46
36023970600,36,New York,23,Cortland,29,33,,54,58
36023970900,36,New York,23,Cortland,24,41,,45,66
36025970400,36,New York,25,Delaware,48,38,,18,13
36025970500,36,New York,25,Delaware,44,44,,10,10
36025970600,36,New York,25,Delaware,20,23,,15,0
36027210101,36,New York,27,Dutchess,47,34,,78,12
36027220100,36,New York,27,Dutchess,23,12,28,90,25
36027221100,36,New York,27,Dutchess,7,27,,90,25
36027640002,36,New York,27,Dutchess,2,0,,86,19
36029000110,36,New York,29,Erie,14,18,,40,67
36029000500,36,New York,29,Erie,18,11,82,50,87
36029001600,36,New York,29,Erie,2,1,58,75,85
36029002502,36,New York,29,Erie,14,15,58,76,90
36029003100,36,New York,29,Erie,5,4,64,66,83
36029003400,36,New York,29,Erie,21,4,58,66,86
36029004001,36,New York,29,Erie,5,4,41,70,86
36029004700,36,New York,29,Erie,24,26,27,62,84
36029005600,36,New York,29,Erie,9,28,59,68,76
36029006100,36,New York,29,Erie,5,11,79,67,83
36029006702,36,New York,29,Erie,33,93,41,81,87
36029008300,36,New York,29,Erie,9,13,82,64,73
36029008400,36,New York,29,Erie,52,29,78,42,59
36029009200,36,New York,29,Erie,54,68,66,65,59
36029012300,36,New York,29,Erie,30,45,84,60,57
36029016300,36,New York,29,Erie,12,6,,51,80
36029016400,36,New York,29,Erie,10,9,,68,85
36029016500,36,New York,29,Erie,7,6,,83,76
36029016800,36,New York,29,Erie,9,7,,72,89
36029017000,36,New York,29,Erie,15,8,,55,66
36029017100,36,New York,29,Erie,1,4,,58,83
36029017200,36,New York,29,Erie,24,29,,53,50
36029017400,36,New York,29,Erie,3,11,,49,69
36033950501,36,New York,33,Franklin,12,14,,32,0
36035970700,36,New York,35,Fulton,10,12,,33,37
36035970800,36,New York,35,Fulton,13,8,,27,25
36035971200,36,New York,35,Fulton,63,33,,27,27
36037950600,36,New York,37,Genesee,13,27,70,43,37
36037951000,36,New York,37,Genesee,34,47,68,40,17
36039081000,36,New York,39,Greene,16,15,68,39,13
36043010702,36,New York,43,Herkimer,32,33,,32,36
36043011200,36,New York,43,Herkimer,28,33,76,28,0
36045061300,36,New York,45,Jefferson,11,11,65,37,44
36045061400,36,New York,45,Jefferson,15,13,40,50,62
36045062100,36,New York,45,Jefferson,15,18,40,59,59
36047000100,36,New York,47,Kings,38,83,1,99,99
36047000200,36,New York,47,Kings,8,18,3,96,95
36047000502,36,New York,47,Kings,87,97,,99,99
36047001100,36,New York,47,Kings,88,99,2,84,28
36047001300,36,New York,47,Kings,8,27,2,98,99
36047001500,36,New York,47,Kings,15,80,,99,99
36047002000,36,New York,47,Kings,49,52,2,95,95
36047002200,36,New York,47,Kings,14,49,4,97,95
36047002300,36,New York,47,Kings,3,2,2,99,99
36047002901,36,New York,47,Kings,0,1,2,99,99
36047003400,36,New York,47,Kings,52,95,7,97,96
36047005300,36,New York,47,Kings,24,80,,96,97
36047007000,36,New York,47,Kings,44,67,5,98,98
36047007100,36,New York,47,Kings,12,12,4,99,99
36047007400,36,New York,47,Kings,12,31,6,98,98
36047008200,36,New York,47,Kings,13,37,8,98,98
36047008400,36,New York,47,Kings,11,27,9,97,97
36047008500,36,New York,47,Kings,2,3,8,99,99
36047009800,36,New York,47,Kings,5,28,8,99,99
36047010100,36,New York,47,Kings,23,61,7,97,98
36047010400,36,New York,47,Kings,10,16,9,98,98
36047011600,36,New York,47,Kings,13,29,11,97,98
36047011700,36,New York,47,Kings,74,78,4,98,98
36047011800,36,New York,47,Kings,11,30,12,96,95
36047011900,36,New York,47,Kings,57,90,,97,98
36047012700,36,New York,47,Kings,21,44,5,99,99
36047018501,36,New York,47,Kings,2,3,1,99,99
36047019100,36,New York,47,Kings,22,37,2,98,99
36047021100,36,New York,47,Kings,64,47,,98,99
36047021300,36,New York,47,Kings,19,33,5,98,99
36047021500,36,New York,47,Kings,31,88,5,99,99
36047021700,36,New York,47,Kings,49,69,6,99,99
36047024100,36,New York,47,Kings,19,67,5,98,98
36047024300,36,New York,47,Kings,23,73,6,99,99
36047025100,36,New York,47,Kings,13,10,7,99,99
36047026300,36,New York,47,Kings,26,34,9,98,99
36047026500,36,New York,47,Kings,10,33,8,99,99
36047028100,36,New York,47,Kings,3,8,8,99,99
36047028300,36,New York,47,Kings,3,3,8,99,99
36047028900,36,New York,47,Kings,5,3,9,99,99
36047029300,36,New York,47,Kings,17,13,9,98,98
36047029400,36,New York,47,Kings,23,38,6,95,94
36047030300,36,New York,47,Kings,1,20,11,97,98
36047030400,36,New York,47,Kings,38,36,10,96,95
36047030700,36,New York,47,Kings,8,12,8,98,98
36047030900,36,New York,47,Kings,1,19,9,98,98
36047031400,36,New York,47,Kings,53,39,10,95,95
36047031900,36,New York,47,Kings,21,20,6,99,99
36047032300,36,New York,47,Kings,34,31,5,98,98
36047032600,36,New York,47,Kings,4,6,20,95,97
36047033000,36,New York,47,Kings,6,10,21,95,96
36047033100,36,New York,47,Kings,32,46,6,98,99
36047033900,36,New York,47,Kings,18,51,8,99,99
36047034200,36,New York,47,Kings,5,9,22,98,98
36047034700,36,New York,47,Kings,6,25,9,99,99
36047034800,36,New York,47,Kings,7,24,,93,92
36047034900,36,New York,47,Kings,9,13,8,99,99
36047035000,36,New York,47,Kings,33,53,11,98,97
36047035200,36,New York,47,Kings,2,3,32,96,91
36047035700,36,New York,47,Kings,0,8,11,98,98
36047035900,36,New York,47,Kings,2,3,10,99,99
36047036001,36,New York,47,Kings,13,83,4,99,99
36047036100,36,New York,47,Kings,9,3,11,98,98
36047036200,36,New York,47,Kings,4,13,6,96,95
36047036300,36,New York,47,Kings,32,38,11,98,98
36047036501,36,New York,47,Kings,22,24,6,98,98
36047036502,36,New York,47,Kings,20,7,2,97,96
36047036700,36,New York,47,Kings,40,43,7,97,96
36047036900,36,New York,47,Kings,7,15,9,98,98
36047037300,36,New York,47,Kings,12,13,9,98,98
36047039700,36,New York,47,Kings,11,20,9,99,98
36047039900,36,New York,47,Kings,16,39,9,98,98
36047040100,36,New York,47,Kings,17,19,11,98,98
36047040500,36,New York,47,Kings,36,9,9,97,97
36047041300,36,New York,47,Kings,24,33,10,98,98
36047041500,36,New York,47,Kings,40,27,10,99,98
36047041700,36,New York,47,Kings,14,11,9,99,99
36047041900,36,New York,47,Kings,10,21,9,99,99
36047042100,36,New York,47,Kings,25,26,8,99,99
36047042300,36,New York,47,Kings,16,34,8,98,98
36047042900,36,New York,47,Kings,9,24,7,99,99
36047043300,36,New York,47,Kings,15,8,8,98,98
36047044700,36,New York,47,Kings,31,46,5,97,98
36047044900,36,New York,47,Kings,17,16,,98,97
36047045300,36,New York,47,Kings,6,22,6,98,97
36047051300,36,New York,47,Kings,36,89,3,99,99
36047053200,36,New York,47,Kings,45,58,14,97,97
36047054300,36,New York,47,Kings,31,98,4,98,98
36047054700,36,New York,47,Kings,3,54,4,99,99
36047054900,36,New York,47,Kings,9,90,3,98,98
36047056300,36,New York,47,Kings,19,78,3,99,99
36047057900,36,New York,47,Kings,59,89,3,98,98
36047061004,36,New York,47,Kings,15,56,,99,98
36047076200,36,New York,47,Kings,13,59,14,97,98
36047077400,36,New York,47,Kings,35,37,13,98,98
36047078200,36,New York,47,Kings,46,47,12,98,98
36047080400,36,New York,47,Kings,21,26,4,99,98
36047080600,36,New York,47,Kings,57,46,7,98,98
36047081000,36,New York,47,Kings,48,66,7,97,98
36047081600,36,New York,47,Kings,33,34,0,96,93
36047081800,36,New York,47,Kings,14,43,0,98,98
36047082000,36,New York,47,Kings,34,43,0,99,99
36047082400,36,New York,47,Kings,37,21,4,97,98
36047082800,36,New York,47,Kings,48,31,9,98,98
36047083000,36,New York,47,Kings,60,50,9,98,98
36047087401,36,New York,47,Kings,14,21,6,99,99
36047087600,36,New York,47,Kings,45,25,6,98,97
36047088200,36,New York,47,Kings,29,20,6,99,99
36047089000,36,New York,47,Kings,4,16,1,98,97
36047089200,36,New York,47,Kings,12,31,7,99,98
36047090000,36,New York,47,Kings,13,26,10,99,98
36047090600,36,New York,47,Kings,3,1,10,98,98
36047090800,36,New York,47,Kings,1,6,7,98,97
36047111600,36,New York,47,Kings,5,20,,95,93
36047111800,36,New York,47,Kings,6,5,6,98,98
36047113400,36,New York,47,Kings,2,3,10,98,97
36047114201,36,New York,47,Kings,68,43,9,95,96
36047114400,36,New York,47,Kings,4,14,,95,93
36047114600,36,New York,47,Kings,13,17,11,97,98
36047115000,36,New York,47,Kings,9,10,11,97,97
36047115200,36,New York,47,Kings,3,5,12,98,98
36047115600,36,New York,47,Kings,1,4,9,99,98
36047116200,36,New York,47,Kings,25,38,11,98,98
36047119400,36,New York,47,Kings,14,16,9,97,97
36047119800,36,New York,47,Kings,10,8,,97,96
36051030900,36,New York,51,Livingston,20,37,89,42,37
36055000200,36,New York,55,Monroe,0,0,41,77,83
36055000700,36,New York,55,Monroe,2,5,50,70,87
36055001800,36,New York,55,Monroe,23,38,73,59,52
36055001900,36,New York,55,Monroe,33,36,72,53,47
36055004702,36,New York,55,Monroe,9,9,56,70,75
36055005600,36,New York,55,Monroe,1,4,2,65,86
36055005700,36,New York,55,Monroe,0,1,11,68,87
36055005900,36,New York,55,Monroe,3,18,23,62,73
36055006400,36,New York,55,Monroe,3,3,51,68,89
36055006900,36,New York,55,Monroe,4,12,52,74,90
36055008500,36,New York,55,Monroe,19,23,85,57,44
36055009200,36,New York,55,Monroe,0,2,43,79,88
36055009301,36,New York,55,Monroe,0,1,17,79,90
36055009302,36,New York,55,Monroe,12,77,17,87,91
36055009400,36,New York,55,Monroe,3,2,4,89,83
36055009601,36,New York,55,Monroe,5,4,31,80,90
36055009602,36,New York,55,Monroe,0,1,39,69,84
36055009603,36,New York,55,Monroe,1,1,43,68,82
36055010601,36,New York,55,Monroe,50,38,73,55,49
36055011400,36,New York,55,Monroe,29,73,89,45,31
36057070200,36,New York,57,Montgomery,8,21,73,32,35
36057070900,36,New York,57,Montgomery,10,6,30,42,54
36057072600,36,New York,57,Montgomery,54,60,96,9,9
36059406801,36,New York,59,Nassau,31,31,,89,86
36059406802,36,New York,59,Nassau,31,36,,94,94
36059416500,36,New York,59,Nassau,25,65,64,86,82
36059517200,36,New York,59,Nassau,19,59,37,87,79
36061000202,36,New York,61,New York,20,7,3,99,99
36061002201,36,New York,61,New York,26,34,1,99,99
36061002601,36,New York,61,New York,24,57,1,99,99
36061006200,36,New York,61,New York,31,58,1,93,99
36061013500,36,New York,61,New York,35,75,0,99,99
36061016800,36,New York,61,New York,10,8,1,96,96
36061018000,36,New York,61,New York,11,20,2,99,99
36061019200,36,New York,61,New York,1,3,2,99,98
36061019400,36,New York,61,New York,2,2,2,99,99
36061019600,36,New York,61,New York,3,11,2,99,98
36061020600,36,New York,61,New York,12,32,2,99,98
36061020800,36,New York,61,New York,10,48,2,99,99
36061020901,36,New York,61,New York,10,25,2,99,99
36061021303,36,New York,61,New York,14,44,,99,99
36061021500,36,New York,61,New York,16,20,,99,99
36061021600,36,New York,61,New York,30,52,1,99,99
36061021800,36,New York,61,New York,11,56,1,99,99
36061021900,36,New York,61,New York,3,15,2,98,98
36061022200,36,New York,61,New York,9,63,2,98,98
36061022301,36,New York,61,New York,16,39,2,99,99
36061022302,36,New York,61,New York,9,28,1,99,99
36061022400,36,New York,61,New York,5,11,1,99,99
36061023000,36,New York,61,New York,23,37,1,99,99
36061023200,36,New York,61,New York,11,15,2,99,99
36061024100,36,New York,61,New York,23,49,2,99,99
36061024200,36,New York,61,New York,5,18,,99,98
36061024301,36,New York,61,New York,6,4,2,98,99
36061026100,36,New York,61,New York,14,13,0,99,99
36061026900,36,New York,61,New York,15,14,1,99,98
36061027700,36,New York,61,New York,7,25,1,99,98
36061027900,36,New York,61,New York,29,52,0,99,99
36061028700,36,New York,61,New York,24,59,0,97,96
36061029100,36,New York,61,New York,16,19,0,99,99
36061029300,36,New York,61,New York,14,26,0,99,99
36061029900,36,New York,61,New York,12,10,,95,96
36061030300,36,New York,61,New York,9,73,0,99,98
36063020200,36,New York,63,Niagara,1,9,73,53,59
36063020500,36,New York,63,Niagara,8,4,78,57,57
36063021100,36,New York,63,Niagara,19,7,85,60,54
36063021200,36,New York,63,Niagara,17,6,62,63,67
36063021700,36,New York,63,Niagara,18,17,49,47,40
36063023100,36,New York,63,Niagara,38,38,61,57,65
36063023200,36,New York,63,Niagara,26,47,67,64,61
36063023700,36,New York,63,Niagara,8,11,59,65,58
36065020102,36,New York,65,Oneida,6,4,,67,71
36065020300,36,New York,65,Oneida,2,11,3,73,51
36065020900,36,New York,65,Oneida,6,4,0,64,81
36065021900,36,New York,65,Oneida,27,31,75,40,50
36065022500,36,New York,65,Oneida,10,30,55,46,51
36065026300,36,New York,65,Oneida,18,31,,53,45
36065026400,36,New York,65,Oneida,2,5,,56,77
36067000501,36,New York,67,Onondaga,4,5,,89,91
36067001600,36,New York,67,Onondaga,1,10,22,86,90
36067002101,36,New York,67,Onondaga,2,13,,77,89
36067002300,36,New York,67,Onondaga,5,8,18,90,88
36067003000,36,New York,67,Onondaga,0,2,34,84,88
36067003200,36,New York,67,Onondaga,26,28,6,85,74
36067003400,36,New York,67,Onondaga,34,24,22,88,89
36067003500,36,New York,67,Onondaga,5,33,41,78,88
36067003900,36,New York,67,Onondaga,0,2,67,79,91
36067004000,36,New York,67,Onondaga,12,7,40,74,89
36067004200,36,New York,67,Onondaga,0,0,31,87,90
36067005200,36,New York,67,Onondaga,4,4,67,72,90
36067005300,36,New York,67,Onondaga,0,2,57,74,89
36067005400,36,New York,67,Onondaga,2,4,55,68,89
36069051000,36,New York,69,Ontario,33,56,69,55,46
36069051100,36,New York,69,Ontario,52,67,80,54,48
36069051800,36,New York,69,Ontario,20,34,58,61,47
36071000300,36,New York,71,Orange,12,47,12,83,21
36071000400,36,New York,71,Orange,7,8,35,88,22
36071001500,36,New York,71,Orange,32,25,34,78,14
36071002200,36,New York,71,Orange,24,10,9,81,58
36071002300,36,New York,71,Orange,69,40,50,68,43
36071015100,36,New York,71,Orange,10,16,,81,14
36073040700,36,New York,73,Orleans,24,15,89,44,42
36075020301,36,New York,75,Oswego,19,19,88,42,12
36075020302,36,New York,75,Oswego,23,28,96,25,20
36075021102,36,New York,75,Oswego,2,16,56,50,40
36075021605,36,New York,75,Oswego,21,32,84,41,24
36077591100,36,New York,77,Otsego,47,29,,47,32
36081000100,36,New York,81,Queens,71,98,1,99,99
36081002500,36,New York,81,Queens,10,16,0,99,99
36081003100,36,New York,81,Queens,36,42,1,98,98
